Salario,Idade,Marca,Nome,Ano,Valor_Carro,Valor_Seguro
8012.47,28,Mercedes-Benz,GLA 200,2022,252051.39,21365.26
2400.71,55,Ford,Ranger,2013,104741.84,5845.74
9264.49,24,Toyota,Hilux,2010,77097.46,6152.29
11595.17,40,Fiat,Strada,2015,54852.26,2854.04
6025.46,23,Porsche,718 Boxster,2013,211305.49,24068.13
2210.85,27,Chevrolet,Cruze,2009,33473.93,2154.96
6803.53,29,Volkswagen,Taos,2009,46079.72,2480.18
7327.82,36,Citroen,C3,2024,76732.81,4150.05
7302.21,40,Nissan,Versa,2025,100476.29,4273.3
8424.97,24,Toyota,Yaris Sedan,2021,77749.62,6304.92
2489.06,33,Ford,EcoSport,2014,42439.88,2527.6
10347.35,26,Toyota,Etios,2006,22000.0,2014.11
11498.16,25,GWM,Tank 300,2013,113944.57,9319.79
2130.66,51,Suzuki,Jimny Sierra,2014,76050.04,3511.09
2113.65,21,Nissan,Frontier,2025,253923.38,24484.98
6737.84,38,Volkswagen,Jetta,2017,109486.8,4927.95
3751.79,58,Fiat,Fiorino,2021,84330.26,4830.84
10270.36,52,Renault,Sandero,2024,83420.75,4454.18
10054.13,43,Honda,City Hatchback,2021,79518.98,3618.95
9914.43,37,Jeep,Compass,2024,178909.15,7390.41
2505.37,46,Volkswagen,Voyage,2012,26390.02,1238.7
4872.63,42,Jeep,Compass,2017,102709.94,5497.41
7656.07,55,Chevrolet,Onix,2010,26710.86,1491.47
3044.22,36,Ford,Bronco Sport,2014,87777.32,4100.69
5010.4,50,Fiat,Palio,2024,38131.75,2019.41
7331.24,34,Nissan,Tiida,2022,35644.26,1506.26
7557.99,60,Volkswagen,Nivus,2025,132101.95,7125.5
9634.93,36,Jeep,Compass,2022,148455.86,7238.97
1837.72,18,Citroen,Basalt,2023,80794.92,8062.35
7381.16,38,Fiat,Uno,2020,30460.35,1154.29
6583.01,47,Toyota,RAV4,2024,313977.19,14546.92
7602.99,57,Toyota,Camry,2016,150348.08,9021.87
5068.67,26,Fiat,Mobi,2020,50310.18,3480.01
3695.93,18,Peugeot,308,2022,41356.45,3382.44
5951.48,43,Jeep,Renegade,2015,64258.97,3253.46
5671.02,43,Toyota,Corolla,2024,137671.31,8261.82
3251.06,21,Citroen,C3 Aircross,2019,68117.36,7531.0
6786.23,34,Fiat,Titano,2010,84539.23,5538.13
7937.57,34,CAOA Chery,iCar,2024,113933.04,5337.69
2763.22,47,CAOA Chery,Tiggo 8,2009,52577.41,3150.46
6967.73,33,Volkswagen,Fox,2023,52776.38,2778.11
3896.73,32,Volkswagen,Fox,2020,29810.49,1611.06
4506.68,39,Volkswagen,Saveiro,2009,29851.02,1998.98
10511.24,21,Volkswagen,Golf,2022,92096.0,8279.72
2077.1,60,Ford,Mustang,2020,371930.54,24193.97
6496.58,49,Chevrolet,Prisma,2024,70048.26,3603.7
12338.32,29,Subaru,Forester,2020,147081.15,8038.9
3967.55,24,Subaru,WRX,2017,176838.14,14487.0
9566.46,25,Volkswagen,Jetta,2023,181094.9,13920.29
8181.6,45,Renault,Oroch,2019,75962.68,4307.36
1963.41,25,CAOA Chery,Tiggo 7 Pro,2007,36827.61,3397.44
9010.22,35,Volkswagen,Voyage,2005,14000.0,1100.0
4158.88,18,Renault,Clio,2022,23886.52,1931.88
6611.24,44,Fiat,Palio,2013,19535.05,1100.0
6339.9,44,Jeep,Wrangler,2017,262077.64,9983.21
7174.17,35,Volkswagen,Jetta,2018,132555.89,7350.02
19518.61,40,Porsche,911 Carrera,2023,851902.32,55372.73
7205.88,47,CAOA Chery,Tiggo 7 Pro,2019,121347.91,5355.83
5306.4,40,Jeep,Wrangler,2010,135724.96,6628.4
6455.41,47,Fiat,Fiorino,2010,28392.27,1733.01
2893.75,23,Peugeot,3008,2019,152928.35,14119.93
3474.34,42,Peugeot,206,2023,24392.74,1203.85
9415.67,40,Jeep,Compass,2025,204570.97,8588.35
3422.79,52,Ford,Territory,2022,181509.02,7241.73
5066.39,38,Ford,Mustang,2019,318312.69,13004.31
3711.81,36,Citroen,Aircross,2018,33601.41,1595.44
5273.07,31,Citroen,C4 Cactus,2010,38495.03,2122.06
3400.67,55,Chevrolet,Corsa,2025,48209.5,2228.83
6079.96,18,BYD,Seal,2011,70543.82,8213.36
9725.53,44,Renault,Captur,2017,60310.0,3702.84
10825.68,37,Chevrolet,Onix Plus,2008,20384.57,1109.34
6818.04,35,Nissan,Versa,2020,72471.18,3178.54
6975.28,34,BMW,M3,2015,398310.94,25940.96
5009.89,37,Fiat,Pulse,2021,81733.19,3511.15
6904.29,43,Toyota,Corolla,2025,155605.67,5594.35
6486.51,28,Fiat,Siena,2008,14000.0,1129.24
12987.47,39,GWM,Haval H6 GT,2012,144310.68,7137.04
7120.92,42,Mercedes-Benz,GLC 300,2016,223208.19,13687.25
1600.0,26,BYD,Seal,2018,190206.86,12222.52
6042.57,44,CAOA Chery,Tiggo 7 Pro,2021,122674.78,6668.2
10279.43,42,BYD,Dolphin,2008,43039.52,2508.13
3333.5,28,Ford,Ranger,2018,121797.86,6827.38
4272.19,23,Hyundai,ix35,2023,79499.81,9691.38
3576.36,28,Hyundai,HB20,2025,81924.68,6329.87
5230.21,39,Volkswagen,Voyage,2016,24125.0,1473.2
8405.5,37,Renault,Clio,2023,37000.62,2240.11
7656.57,54,Jeep,Cherokee,2006,22529.43,1464.97
8522.98,33,BMW,330e,2025,392743.76,18484.02
8879.34,27,CAOA Chery,Tiggo 8,2022,163685.96,12074.22
18280.18,45,Nissan,Kicks,2025,126619.12,6617.8
8920.38,26,Volkswagen,Golf,2023,117982.08,6840.51
9751.72,28,Hyundai,Tucson,2009,32997.45,2328.33
3267.73,28,CAOA Chery,iCar,2005,24205.97,1466.44
4286.53,18,Fiat,Uno,2019,24236.57,2852.56
6713.37,44,Jeep,Cherokee,2017,64414.54,3244.7
9362.86,49,Volkswagen,Nivus,2010,33905.2,1840.16
17253.6,49,GWM,Ora 03,2022,115069.55,5624.61
12967.6,60,Chevrolet,Celta,2021,30209.41,1751.9
5782.03,56,Toyota,Corolla Cross,2022,147133.2,7142.9
9060.29,33,Jeep,Grand Cherokee,2016,148726.54,6198.23
10755.14,51,Ford,Mustang,2019,365309.77,21667.35
7939.65,36,Volkswagen,Up,2018,33419.85,1306.73
4132.17,32,GWM,Ora 03,2020,98609.26,5443.8
3130.26,28,Hyundai,Creta,2015,48797.64,2498.26
6231.43,34,Chevrolet,Prisma,2018,38350.51,1743.57
7358.08,41,Nissan,Frontier,2022,169465.03,8759.48
8497.34,56,BYD,Dolphin,2023,134213.91,6889.63
15430.44,46,Jeep,Cherokee,2016,59585.03,3359.28
4647.36,28,Fiat,Fiorino,2023,86506.19,5190.56
11101.93,25,Hyundai,HB20S,2011,32274.04,2398.69
8074.41,44,Fiat,Siena,2024,50052.17,2300.85
4453.28,48,Volkswagen,Amarok,2022,229800.97,10894.92
4516.24,52,Honda,ZR-V,2021,160740.0,6986.0
3006.38,34,Peugeot,2008,2009,42711.09,2339.84
5754.94,43,Hyundai,Santa Fe,2022,254786.4,9671.94
3655.74,48,Fiat,Toro,2021,106685.99,4930.37
7890.75,21,Hyundai,Azera,2010,36581.62,2573.91
4526.69,41,Chevrolet,Prisma,2025,58973.57,2824.97
5881.12,48,Volkswagen,T-Cross,2015,55714.16,3384.51
6168.23,44,CAOA Chery,iCar,2010,37536.66,2005.65
9012.72,37,BMW,530i,2018,281623.0,22598.85
7562.74,69,Renault,Sandero,2018,39994.17,3099.32
3856.95,61,Volkswagen,Gol,2012,18815.35,1194.62
5611.99,38,Volkswagen,Polo,2018,48631.96,2832.58
5362.49,35,Honda,WR-V,2015,37442.15,1624.59
2775.52,46,Renault,Captur,2025,97155.41,3909.86
8696.41,37,Fiat,Uno,2015,14964.77,1100.0
6863.37,53,Toyota,Hilux,2025,252563.56,12097.61
14094.83,22,Peugeot,206,2022,19753.43,1689.44
4277.29,35,Peugeot,208,2017,45104.48,2889.04
1715.03,46,Volkswagen,Amarok,2023,243892.86,11920.9
7549.32,50,Hyundai,Kona,2019,104500.01,6505.62
3380.02,20,Fiat,Siena,2024,60216.55,5370.1
4068.55,26,Fiat,Fastback,2020,100851.11,6437.43
5830.4,18,Chevrolet,Cruze,2022,121684.96,12199.28
1715.09,27,Chevrolet,Tracker,2023,120246.07,7761.16
9866.2,22,Fiat,Palio,2015,18244.24,1796.56
3927.66,44,Chevrolet,Corsa,2016,17978.2,1100.0
7198.29,40,Jeep,Compass,2008,36395.2,2541.88
5016.38,36,Chevrolet,Montana,2010,38979.28,2132.32
10146.81,38,Fiat,Mobi,2016,32628.99,1960.02
9226.3,52,Nissan,March,2025,48466.38,2195.62
2280.61,25,Peugeot,207,2019,19283.16,1221.95
3383.74,18,Ford,Fusion,2022,88592.2,8470.97
11319.13,46,Fiat,Strada,2020,76949.86,4532.79
7988.17,33,Volkswagen,Jetta,2020,166388.49,7303.99
6963.82,25,Jeep,Compass,2019,121527.42,8534.81
14321.37,44,Mercedes-Benz,GLB 200,2013,138506.49,7474.75
3754.53,18,Volkswagen,Golf,2020,66123.78,6222.7
7525.41,27,Chevrolet,S10,2021,158942.9,12027.24
5439.89,18,Mini,Countryman,2024,233279.74,27178.14
5409.41,41,Hyundai,Santa Fe,2016,137995.93,6768.18
9118.81,56,Volkswagen,Voyage,2017,35280.74,1954.94
5949.65,31,Renault,Sandero,2024,60856.99,2969.28
2109.29,28,Citroen,C4 Lounge,2005,15958.33,1100.0
21005.41,59,BMW,118i,2014,86111.4,7001.4
5737.8,45,Peugeot,206,2011,14000.0,1100.0
14362.79,66,Subaru,Forester,2011,57042.7,3100.82
2508.77,39,Chevrolet,S10,2022,173013.64,8565.26
5538.26,40,Toyota,Yaris Sedan,2014,40928.32,1805.51
7168.72,55,Renault,Kwid,2022,58012.77,2831.91
6737.73,36,Fiat,Fiorino,2023,92905.25,4320.26
9919.28,40,Fiat,Cronos,2018,57538.79,3297.39
3933.77,18,Jeep,Cherokee,2017,54058.49,5647.0
9823.55,58,Hyundai,Creta,2022,122304.38,5772.51
11332.28,42,Hyundai,Kona,2022,175028.83,7554.93
7438.54,36,Renault,Sandero,2008,22474.31,1100.0
8950.37,48,Chevrolet,Prisma,2023,55509.89,2385.32
6596.43,23,Honda,CR-V,2025,269143.54,19252.42
6803.0,31,Kia,Stonic,2025,135326.11,6615.3
7337.61,44,Jeep,Compass,2024,193926.28,8538.35
1938.06,38,Kia,Sportage,2010,62850.59,3572.08
13703.16,43,Subaru,XV,2020,74619.98,3652.61
4270.17,40,Citroen,C4 Cactus,2019,71944.99,4056.76
12611.76,45,Kia,Stonic,2008,43107.95,2073.61
5220.6,22,Jeep,Grand Cherokee,2024,348734.66,24621.68
11883.22,53,Chevrolet,Onix Plus,2025,105339.9,5175.97
11809.03,32,Nissan,March,2017,29765.2,1283.87
4012.59,38,Peugeot,208,2018,49204.08,2291.41
5692.06,30,Fiat,Titano,2023,200507.57,9988.28
6244.28,34,Chevrolet,Montana,2024,120417.65,6244.9
4258.25,40,Volkswagen,T-Cross,2012,66987.21,4084.35
6737.65,46,Hyundai,Azera,2019,70746.87,3421.99
6935.58,48,Mercedes-Benz,C200,2011,95132.84,7742.04
7513.34,43,Fiat,Mobi,2022,53288.42,2420.72
11819.84,30,Ford,Bronco Sport,2024,206697.01,8838.57
12690.72,42,Fiat,Pulse,2015,49051.67,2681.38
14525.93,40,Nissan,Tiida,2014,22000.0,1100.0
3395.79,38,Renault,Clio,2012,14000.0,1100.0
3837.26,44,Subaru,XV,2021,96710.44,4632.35
3829.94,22,Renault,Logan,2009,24865.19,2935.42
9029.75,18,Peugeot,208,2017,46008.99,3706.07
5603.23,52,Fiat,Fiorino,2021,67315.28,3339.99
6175.13,36,Volkswagen,Polo,2020,57910.04,3011.93
8564.13,42,Chevrolet,Prisma,2020,47523.24,2824.96
1925.87,27,Ford,Fiesta,2010,16011.36,1208.27
6629.99,53,Fiat,Argo,2022,68730.39,2521.35
6192.04,42,Porsche,718 Cayman,2014,256998.35,17096.3
6004.36,35,Renault,Captur,2021,81912.71,4936.78
12236.69,41,Jeep,Commander,2007,48574.98,2941.19
1870.57,18,Hyundai,Azera,2006,25938.91,3265.45
3912.99,42,Citroen,C4 Lounge,2018,33959.64,1803.34
8370.22,55,Volkswagen,Amarok,2025,273851.45,14563.39
9756.67,41,Porsche,Panamera,2017,462250.8,32497.61
14666.92,40,CAOA Chery,Tiggo 8,2011,49775.93,2888.94
12076.77,34,Renault,Kardian,2014,50534.86,3006.4
6059.23,50,Volkswagen,T-Cross,2025,116879.04,6420.52
3307.91,52,Ford,Ka,2009,14000.0,1100.0
6560.95,32,Renault,Fluence,2016,30066.38,1676.1
6839.84,42,Mitsubishi,Pajero TR4,2022,46157.62,2418.38
11156.79,40,Citroen,C4 Lounge,2025,70100.75,3103.64
12565.33,42,Subaru,XV,2023,114954.66,5663.07
4922.89,28,Chevrolet,Astra,2013,18318.71,1500.69
4510.72,51,Volkswagen,Virtus,2013,42980.54,2294.25
12680.56,44,GWM,Tank 300,2023,329705.72,14545.03
5124.64,52,BMW,Z4,2021,400504.38,26540.92
3452.02,24,Renault,Duster,2014,43313.5,5055.26
2990.91,25,Fiat,Fiorino,2025,103398.95,6890.45
4248.75,62,Volkswagen,Virtus,2020,71962.47,4943.15
32584.47,51,Audi,A3 Sedan,2025,302622.71,16547.13
6382.38,28,Jeep,Cherokee,2010,33825.12,2550.66
5877.33,48,Jeep,Grand Cherokee,2022,293299.34,14092.73
2514.43,32,Mitsubishi,Pajero Sport,2014,116156.37,6274.2
4036.06,18,Citroen,Aircross,2005,14000.0,1582.22
16518.07,18,BYD,Dolphin Mini,2015,45742.13,4509.24
4604.66,37,Ford,Ka Sedan,2021,51308.16,2054.36
8494.83,56,Renault,Captur,2024,95035.12,5161.64
6327.28,56,Fiat,Fastback,2007,34513.86,2136.54
16365.09,53,Mini,Cooper,2020,123054.67,8563.47
6495.99,47,GWM,Ora 03,2019,100307.07,6823.13
13658.9,41,Renault,Duster,2019,62367.23,3184.04
4361.24,51,Renault,Kardian,2011,37647.08,2317.85
6240.75,18,Toyota,Yaris,2021,77979.88,6219.56
2323.59,49,Peugeot,206,2010,14000.0,1100.0
6151.37,24,Volkswagen,Gol,2018,37932.78,3037.06
7396.83,27,BMW,320i,2012,105978.53,10412.19
6501.27,46,GWM,Haval H6,2021,148343.15,6792.03
14518.45,49,Volkswagen,Fox,2024,44221.28,2104.81
4950.64,30,Chevrolet,Tracker,2020,95860.55,5289.7
9847.13,45,Chevrolet,Onix,2018,43731.42,2182.44
10424.37,44,Nissan,Tiida,2024,36998.77,1420.58
3506.7,34,Hyundai,HB20,2019,52368.06,2352.45
15496.51,39,Nissan,Sentra,2023,125701.59,5762.93
11007.04,62,Volkswagen,Polo,2013,38830.39,2687.39
6415.18,34,Kia,Niro,2015,100554.58,5465.99
9451.75,35,Jeep,Grand Cherokee,2014,149238.45,6643.9
3511.17,39,Peugeot,208,2016,37030.23,1566.99
4415.52,35,Fiat,Toro,2025,168805.71,9127.6
9927.44,47,Peugeot,308,2024,58338.21,2675.08
4078.09,55,Fiat,Siena,2019,29156.75,1734.35
6542.12,35,Kia,Niro,2022,176290.06,8911.06
25782.0,27,CAOA Chery,Tiggo 8,2019,142636.34,10678.18
14729.6,61,Mini,Cooper S,2024,232799.84,16319.22
6881.77,39,Mitsubishi,ASX,2009,23600.48,1165.9
2606.42,18,Suzuki,Jimny,2024,95806.51,10663.83
12517.08,60,GWM,Tank 300,2010,113969.2,8326.39
8231.18,51,Peugeot,206,2018,14669.14,1100.0
12456.82,57,Volvo,C40,2023,279086.87,17332.3
8509.77,55,Honda,City,2015,57554.39,2798.74
10526.07,69,Volkswagen,Saveiro,2010,31765.27,1962.64
5735.12,25,Volkswagen,Taos,2016,96746.29,6825.63
15761.33,28,Jeep,Compass,2021,130899.77,9299.31
7086.42,32,BMW,Z4,2019,347690.6,23402.5
7394.23,31,Hyundai,ix35,2017,44643.23,2329.26
5806.89,39,Nissan,Tiida,2009,22000.0,1100.0
2820.67,32,Ford,Ka,2020,36378.81,1642.47
14584.35,23,GWM,Tank 300,2010,100196.37,10212.9
4822.62,27,Jeep,Grand Cherokee,2023,348217.75,22260.52
9127.06,34,Jeep,Compass,2023,158812.65,8296.67
15405.83,51,Kia,Picanto,2014,26492.69,1225.54
5814.54,31,Jeep,Compass,2011,69614.84,3837.55
17793.42,47,Mitsubishi,L200 Triton,2025,284935.56,13052.26
3959.27,22,Hyundai,i30,2022,49257.4,5003.94
1750.96,18,Citroen,C4 Lounge,2015,26234.82,2216.92
4276.1,36,Volkswagen,Amarok,2025,326423.66,16475.19
7612.85,30,Chevrolet,Onix,2011,27586.85,1645.39
6365.44,27,Jeep,Renegade,2025,152338.69,8592.67
8029.66,26,Volkswagen,Tiguan,2019,178328.86,11324.84
4684.32,29,Renault,Kardian,2025,115372.95,7045.29
1600.0,26,Citroen,Basalt,2015,50284.46,3225.88
6891.64,27,Toyota,Yaris Sedan,2020,76961.85,5311.33
6970.04,21,Toyota,Etios,2014,25299.69,1870.82
6606.34,18,Porsche,718 Cayman,2015,300151.04,37758.97
4533.5,18,Fiat,Punto,2023,45924.96,4311.98
9505.85,67,Jeep,Grand Cherokee,2025,404413.39,22488.48
6933.26,37,Hyundai,Kona,2014,75558.67,5058.01
8290.91,56,BYD,Seal,2024,288414.15,16994.18
9885.26,35,GWM,Haval H6,2021,157672.53,8092.32
2732.25,36,Fiat,Pulse,2020,64882.23,2849.34
5998.36,41,Honda,Accord,2013,100533.54,3957.65
9701.15,45,Chevrolet,Corsa,2010,14000.0,1100.0
3698.76,23,Ford,Ka,2022,40781.24,2912.4
5904.81,33,Chevrolet,Celta,2018,15588.35,1100.0
3187.4,41,Peugeot,308,2022,44769.58,2132.32
2038.65,18,Suzuki,Grand Vitara,2022,69495.05,5783.45
2596.17,53,Chevrolet,Prisma,2022,49234.12,2278.87
8143.57,50,Ford,Fusion,2024,101891.34,4804.49
3774.55,18,Renault,Duster,2024,119705.96,8883.35
6667.74,27,Chevrolet,Prisma,2022,58528.37,3510.78
15181.84,39,Mitsubishi,Pajero TR4,2009,22000.0,1371.04
6242.68,48,Fiat,Titano,2023,193005.42,10566.21
10140.45,56,Ford,Focus,2018,46850.97,2058.65
2880.24,30,Ford,Fiesta,2024,44301.48,2042.68
4513.23,66,Renault,Logan,2022,63255.52,2667.97
1696.5,37,CAOA Chery,iCar,2024,103438.38,4424.56
2821.26,35,Chevrolet,Corsa,2023,38006.7,1949.44
4397.96,44,Peugeot,3008,2023,194488.69,8561.26
5531.96,41,Nissan,Kicks,2010,33107.07,1592.85
4751.98,41,Hyundai,ix35,2012,32341.35,2074.68
6926.68,61,Mitsubishi,L200 Triton,2013,89430.68,5197.93
8449.74,40,Hyundai,Kona,2008,48712.89,3055.14
3774.92,26,Fiat,Titano,2010,67576.14,6012.45
5374.84,27,CAOA Chery,Tiggo 2,2014,32734.53,2117.29
8796.54,55,Chevrolet,Spin,2022,77864.98,3704.19
4993.52,46,Volkswagen,Nivus,2012,59685.08,3886.65
4326.85,19,Volkswagen,Golf,2020,71128.08,5410.67
6831.48,18,Renault,Duster,2015,55082.2,5174.03
17932.06,38,CAOA Chery,Tiggo 2,2008,22000.0,1182.77
10304.07,45,BMW,X3,2024,369334.51,21839.98
3042.76,29,Ford,Fusion,2015,62331.09,3406.99
3455.01,18,Renault,Sandero,2022,62475.15,5102.57
3020.75,24,Ford,Territory,2019,114475.38,10123.05
10300.94,57,Mercedes-Benz,C200,2007,67206.89,4001.09
11347.37,43,Renault,Oroch,2022,87380.95,4146.28
2730.36,50,Volkswagen,Nivus,2020,82258.97,3943.11
7360.04,51,CAOA Chery,Tiggo 8,2014,101794.98,4831.04
4501.02,30,GWM,Haval H6 GT,2018,192464.76,11475.66
4617.65,33,Kia,Stonic,2011,44034.58,2270.2
5604.72,35,Volkswagen,Fox,2016,25043.03,1154.56
5950.26,43,Fiat,Mobi,2016,31327.08,2020.93
4902.46,51,Jeep,Renegade,2024,126968.52,6119.21
10202.91,60,Fiat,Titano,2016,79656.4,4513.08
4688.58,47,Chevrolet,Prisma,2017,38077.72,1967.09
6042.36,47,Honda,Fit,2025,79444.0,3139.65
6375.77,61,Ford,Ka Sedan,2009,18112.65,1337.86
13709.18,35,Ford,Maverick,2017,128627.03,6720.78
6183.28,52,Chevrolet,Corsa,2012,15659.96,1100.0
22651.32,44,Citroen,C4 Lounge,2017,38581.12,2113.58
10144.16,45,Chevrolet,Astra,2023,34785.27,1744.72
2633.86,35,Renault,Kwid,2016,41633.78,2125.71
3011.81,21,Toyota,Corolla,2022,127002.13,9563.34
4508.6,42,Honda,Civic,2021,126314.89,5711.62
16327.64,42,Suzuki,Jimny Sierra,2018,79254.49,3977.89
12099.93,31,Chevrolet,Corsa,2018,19671.83,1100.0
19209.68,36,Subaru,XV,2024,125464.84,6956.0
6105.78,27,Citroen,C4 Lounge,2013,19636.09,1130.6
4840.57,27,Chevrolet,Onix Plus,2018,54757.39,3218.15
3639.53,32,Fiat,Pulse,2020,81787.9,3246.9
9895.74,22,BYD,Seal,2008,80512.68,8791.44
3281.69,30,Fiat,Siena,2014,19102.44,1100.0
8736.51,46,Fiat,Titano,2017,99435.78,5620.91
6341.8,55,Volkswagen,Jetta,2018,125651.8,6383.92
13741.0,62,Audi,RS3,2010,136847.08,10944.13
5771.14,33,Volkswagen,Fox,2011,21368.61,1254.49
11647.33,52,Hyundai,i30,2024,49867.97,2664.71
6783.52,42,Fiat,Siena,2023,40749.79,2272.88
5934.0,35,Honda,ZR-V,2013,98222.95,4667.72
9900.66,42,Fiat,Toro,2014,77574.18,4452.47
16442.22,51,CAOA Chery,iCar,2021,92678.74,4155.36
9228.26,32,Nissan,Frontier,2009,99224.68,3678.15
11734.79,31,Volkswagen,Nivus,2010,36683.79,2255.6
2868.92,33,Citroen,Basalt,2016,46156.9,2313.66
9400.38,30,Fiat,Fiorino,2018,55699.51,3421.82
10943.54,52,Citroen,Basalt,2013,37235.4,1817.37
6737.23,28,Honda,City Hatchback,2020,80288.04,3888.56
4267.2,30,Mitsubishi,ASX,2016,41517.09,1849.41
9142.01,41,Toyota,Etios,2023,47179.77,1919.21
15036.79,40,Land Rover,Discovery Sport,2012,133572.16,8053.51
5935.48,33,Volkswagen,Up,2010,14000.0,1100.0
6868.22,58,Hyundai,Azera,2013,46214.91,2673.01
4400.22,30,Ford,Ka Sedan,2009,19618.0,1100.0
27602.91,35,Mini,Cooper S,2019,158764.52,10404.3
5824.65,18,Audi,A4,2018,202356.76,25341.75
3747.73,34,Kia,Picanto,2019,31705.24,1636.42
4426.49,22,Hyundai,i30,2021,50510.9,4363.78
3969.07,27,Ford,Fiesta,2016,24464.49,1927.56
4200.8,18,Fiat,Toro,2015,63032.27,5675.49
9029.84,27,Chevrolet,Camaro,2021,327025.17,21719.22
22412.05,37,Peugeot,207,2023,25247.35,1215.26
6362.25,35,Chevrolet,Corsa,2020,22981.04,1100.0
3157.65,33,Fiat,Fiorino,2016,52580.82,2660.15
2516.68,34,BYD,Yuan Plus,2009,50748.56,3515.05
8550.05,31,Jeep,Compass,2020,104939.6,4991.68
8328.8,37,Fiat,Mobi,2024,62995.4,2935.95
5457.91,36,Toyota,Yaris Sedan,2012,35766.29,1832.21
4539.74,41,Hyundai,ix35,2021,72770.92,3273.36
2444.03,35,Ford,Maverick,2019,115086.06,4931.46
6338.75,32,Nissan,Versa,2019,54420.1,2731.16
7877.46,47,Volkswagen,Polo,2012,41260.19,2238.1
2996.97,45,Peugeot,206,2018,14000.0,1100.0
3568.84,37,Toyota,Camry,2023,329823.66,12786.15
11175.27,52,Toyota,SW4,2013,156778.36,7113.21
3309.82,38,Volkswagen,Fox,2025,53115.61,2214.49
4184.98,36,CAOA Chery,Tiggo 7 Pro,2017,105580.11,5822.2
9744.84,37,Hyundai,Azera,2012,37958.93,2488.01
17902.59,39,Citroen,Basalt,2019,60856.62,2790.94
7982.7,26,Mercedes-Benz,GLC 300,2025,482370.4,38569.57
7875.88,18,Honda,ZR-V,2024,202012.45,16594.2
7490.3,41,Ford,Ka,2024,43244.23,2128.0
4153.92,48,Chevrolet,S10,2021,192032.6,10174.65
6550.59,25,Ford,Ranger,2018,154248.04,10338.15
8561.41,50,BYD,King,2023,162872.97,8494.19
12790.28,18,Subaru,Outback,2024,264327.6,22869.48
4809.26,31,Citroen,C3,2011,24752.72,1125.9
10154.91,58,Jeep,Cherokee,2022,114118.73,5558.23
11034.41,42,Honda,WR-V,2018,51891.94,2062.28
5560.24,34,Toyota,Yaris,2013,33993.47,1778.04
4027.84,41,CAOA Chery,Tiggo 7 Pro,2022,138738.56,6409.48
8909.94,52,Toyota,Corolla,2023,151513.08,5870.94
5724.51,20,Hyundai,HB20S,2021,70343.59,6257.51
5689.3,53,Volkswagen,Golf,2023,100877.09,4648.78
4684.03,32,Hyundai,Azera,2015,40620.4,1858.07
22244.58,46,Subaru,Impreza,2008,32546.92,1523.96
3858.46,30,Renault,Clio,2011,14000.0,1100.0
8075.12,58,Chevrolet,Cruze,2013,58676.67,4001.43
14038.81,37,BYD,Dolphin,2022,109236.7,6233.19
2896.03,22,Subaru,Forester,2016,94233.5,9790.7
3147.73,43,Peugeot,2008,2006,20430.62,1476.55
5950.74,53,Nissan,Sentra,2016,73022.88,3694.23
3985.58,52,Volkswagen,T-Cross,2024,138197.77,6749.91
6707.07,39,Jeep,Renegade,2022,110262.64,5641.7
19283.74,47,Kia,Picanto,2010,22000.0,1372.88
2333.26,32,Subaru,Forester,2022,170729.77,8896.34
8475.76,45,Jeep,Renegade,2023,117595.24,6708.72
6227.74,42,Nissan,Kicks,2016,70001.18,3713.23
3990.69,18,Ford,Ka Sedan,2023,52347.42,3164.54
5387.52,25,Volkswagen,Jetta,2008,67563.28,6283.71
7614.45,40,Toyota,SW4,2024,358258.64,18363.25
5967.74,39,Honda,Civic,2017,86964.15,3780.39
10591.71,37,Mitsubishi,Eclipse Cross,2023,141375.37,5038.81
4528.66,39,Volkswagen,Gol,2013,21494.36,1341.9
11077.74,52,Honda,WR-V,2018,52455.95,2562.11
5071.16,42,Chevrolet,Equinox,2014,81399.91,3864.5
4546.58,18,BYD,King,2021,124583.01,12217.46
24074.51,61,Honda,Accord,2023,259901.07,13502.31
4676.2,18,Volkswagen,Fox,2022,42343.45,4461.28
5780.65,49,Volkswagen,Up,2023,45955.72,2586.53
5646.99,19,Honda,City Hatchback,2024,109167.37,9451.18
16702.51,55,Volvo,XC40,2006,56482.6,5057.52
21383.84,34,Toyota,Corolla Cross,2012,66399.45,3385.56
9043.64,42,Ford,Mustang,2020,300739.71,14069.57
10064.93,18,Honda,Fit,2025,86603.3,7856.53
17761.11,46,Toyota,RAV4,2016,144878.68,5214.18
5082.99,42,Hyundai,Azera,2015,50827.65,3418.31
12187.32,45,Suzuki,Jimny Sierra,2012,54996.55,3265.25
14521.77,49,CAOA Chery,Tiggo 2,2017,40837.01,2151.95
8200.71,40,Chevrolet,Cruze,2010,44432.37,2605.13
7943.72,35,Toyota,SW4,2021,309875.87,12644.74
9785.52,28,Kia,Stonic,2017,71804.31,4392.64
7464.02,32,Honda,ZR-V,2019,122881.49,5782.66
4283.52,52,Hyundai,ix35,2020,56690.29,2539.39
4226.01,27,Renault,Duster,2013,50296.3,3998.73
5046.8,18,GWM,Ora 03,2012,54339.52,5357.53
13005.14,26,Mitsubishi,Pajero Sport,2024,405259.65,22158.49
7760.97,45,Volkswagen,Saveiro,2020,65408.42,2653.73
2552.3,34,Renault,Sandero,2019,49384.66,2194.16
7400.62,45,Volkswagen,Taos,2025,222533.4,10268.02
